datetime,temperature_2m_c,date,year,month,day,hour,day_of_year,weekday
2022-02-14 12:00:00,31.20,2022-02-14,2022,2,14,12,45,Monday
2022-02-14 13:00:00,31.40,2022-02-14,2022,2,14,13,45,Monday
2022-02-14 14:00:00,30.60,2022-02-14,2022,2,14,14,45,Monday
2022-02-14 15:00:00,29.10,2022-02-14,2022,2,14,15,45,Monday
2022-02-14 16:00:00,28.30,2022-02-14,2022,2,14,16,45,Monday
2022-02-14 17:00:00,28.30,2022-02-14,2022,2,14,17,45,Monday
2022-02-14 18:00:00,27.00,2022-02-14,2022,2,14,18,45,Monday
2022-02-14 19:00:00,25.50,2022-02-14,2022,2,14,19,45,Monday
2022-02-14 20:00:00,25.00,2022-02-14,2022,2,14,20,45,Monday
2022-02-14 21:00:00,25.40,2022-02-14,2022,2,14,21,45,Monday
2022-02-14 22:00:00,25.20,2022-02-14,2022,2,14,22,45,Monday
2022-02-14 23:00:00,25.20,2022-02-14,2022,2,14,23,45,Monday
2022-02-15 00:00:00,24.70,2022-02-15,2022,2,15,0,46,Tuesday
2022-02-15 01:00:00,23.80,2022-02-15,2022,2,15,1,46,Tuesday
2022-02-15 02:00:00,23.50,2022-02-15,2022,2,15,2,46,Tuesday
2022-02-15 03:00:00,24.00,2022-02-15,2022,2,15,3,46,Tuesday
2022-02-15 04:00:00,23.50,2022-02-15,2022,2,15,4,46,Tuesday
2022-02-15 05:00:00,24.50,2022-02-15,2022,2,15,5,46,Tuesday
2022-02-15 06:00:00,24.50,2022-02-15,2022,2,15,6,46,Tuesday
2022-02-15 07:00:00,25.80,2022-02-15,2022,2,15,7,46,Tuesday
2022-02-15 08:00:00,26.80,2022-02-15,2022,2,15,8,46,Tuesday
2022-02-15 09:00:00,27.80,2022-02-15,2022,2,15,9,46,Tuesday
2022-02-15 10:00:00,28.40,2022-02-15,2022,2,15,10,46,Tuesday
2022-02-15 11:00:00,28.40,2022-02-15,2022,2,15,11,46,Tuesday
2022-02-15 12:00:00,28.20,2022-02-15,2022,2,15,12,46,Tuesday
2022-02-15 13:00:00,27.90,2022-02-15,2022,2,15,13,46,Tuesday
2022-02-15 14:00:00,27.40,2022-02-15,2022,2,15,14,46,Tuesday
2022-02-15 15:00:00,26.80,2022-02-15,2022,2,15,15,46,Tuesday
2022-02-15 16:00:00,25.60,2022-02-15,2022,2,15,16,46,Tuesday
2022-02-15 17:00:00,25.10,2022-02-15,2022,2,15,17,46,Tuesday
2022-02-15 18:00:00,24.50,2022-02-15,2022,2,15,18,46,Tuesday
2022-02-15 19:00:00,23.70,2022-02-15,2022,2,15,19,46,Tuesday
2022-02-15 20:00:00,24.00,2022-02-15,2022,2,15,20,46,Tuesday
2022-02-15 21:00:00,24.60,2022-02-15,2022,2,15,21,46,Tuesday
2022-02-15 22:00:00,24.10,2022-02-15,2022,2,15,22,46,Tuesday
2022-02-15 23:00:00,23.70,2022-02-15,2022,2,15,23,46,Tuesday
2022-02-16 00:00:00,24.00,2022-02-16,2022,2,16,0,47,Wednesday
2022-02-16 01:00:00,23.70,2022-02-16,2022,2,16,1,47,Wednesday
2022-02-16 02:00:00,23.50,2022-02-16,2022,2,16,2,47,Wednesday
2022-02-16 03:00:00,23.30,2022-02-16,2022,2,16,3,47,Wednesday
2022-02-16 04:00:00,23.10,2022-02-16,2022,2,16,4,47,Wednesday
2022-02-16 05:00:00,22.80,2022-02-16,2022,2,16,5,47,Wednesday
2022-02-16 06:00:00,23.00,2022-02-16,2022,2,16,6,47,Wednesday
2022-02-16 07:00:00,24.50,2022-02-16,2022,2,16,7,47,Wednesday
2022-02-16 08:00:00,25.50,2022-02-16,2022,2,16,8,47,Wednesday
2022-02-16 09:00:00,25.90,2022-02-16,2022,2,16,9,47,Wednesday
2022-02-16 10:00:00,26.60,2022-02-16,2022,2,16,10,47,Wednesday
2022-02-16 11:00:00,26.80,2022-02-16,2022,2,16,11,47,Wednesday
2022-02-16 12:00:00,26.90,2022-02-16,2022,2,16,12,47,Wednesday
2022-02-16 13:00:00,27.00,2022-02-16,2022,2,16,13,47,Wednesday
2022-02-16 14:00:00,26.70,2022-02-16,2022,2,16,14,47,Wednesday
2022-02-16 15:00:00,26.70,2022-02-16,2022,2,16,15,47,Wednesday
2022-02-16 16:00:00,26.10,2022-02-16,2022,2,16,16,47,Wednesday
2022-02-16 17:00:00,25.80,2022-02-16,2022,2,16,17,47,Wednesday
2022-02-16 18:00:00,25.50,2022-02-16,2022,2,16,18,47,Wednesday
2022-02-16 19:00:00,25.00,2022-02-16,2022,2,16,19,47,Wednesday
2022-02-16 20:00:00,24.50,2022-02-16,2022,2,16,20,47,Wednesday
2022-02-16 21:00:00,24.80,2022-02-16,2022,2,16,21,47,Wednesday
2022-02-16 22:00:00,24.60,2022-02-16,2022,2,16,22,47,Wednesday
2022-02-16 23:00:00,24.20,2022-02-16,2022,2,16,23,47,Wednesday
2022-02-17 00:00:00,23.60,2022-02-17,2022,2,17,0,48,Thursday
2022-02-17 01:00:00,22.90,2022-02-17,2022,2,17,1,48,Thursday
2022-02-17 02:00:00,24.20,2022-02-17,2022,2,17,2,48,Thursday
2022-02-17 03:00:00,24.30,2022-02-17,2022,2,17,3,48,Thursday
2022-02-17 04:00:00,24.30,2022-02-17,2022,2,17,4,48,Thursday
2022-02-17 05:00:00,24.30,2022-02-17,2022,2,17,5,48,Thursday
2022-02-17 06:00:00,23.80,2022-02-17,2022,2,17,6,48,Thursday
2022-02-17 07:00:00,24.50,2022-02-17,2022,2,17,7,48,Thursday
2022-02-17 08:00:00,25.10,2022-02-17,2022,2,17,8,48,Thursday
2022-02-17 09:00:00,26.10,2022-02-17,2022,2,17,9,48,Thursday
2022-02-17 10:00:00,27.30,2022-02-17,2022,2,17,10,48,Thursday
2022-02-17 11:00:00,27.80,2022-02-17,2022,2,17,11,48,Thursday
2022-02-17 12:00:00,27.70,2022-02-17,2022,2,17,12,48,Thursday
2022-02-17 13:00:00,27.10,2022-02-17,2022,2,17,13,48,Thursday
2022-02-17 14:00:00,27.20,2022-02-17,2022,2,17,14,48,Thursday
2022-02-17 15:00:00,27.20,2022-02-17,2022,2,17,15,48,Thursday
2022-02-17 16:00:00,26.30,2022-02-17,2022,2,17,16,48,Thursday
2022-02-17 17:00:00,26.00,2022-02-17,2022,2,17,17,48,Thursday
2022-02-17 18:00:00,25.50,2022-02-17,2022,2,17,18,48,Thursday
2022-02-17 19:00:00,25.10,2022-02-17,2022,2,17,19,48,Thursday
2022-02-17 20:00:00,24.60,2022-02-17,2022,2,17,20,48,Thursday
2022-02-17 21:00:00,23.60,2022-02-17,2022,2,17,21,48,Thursday
2022-02-17 22:00:00,23.50,2022-02-17,2022,2,17,22,48,Thursday
2022-02-17 23:00:00,23.30,2022-02-17,2022,2,17,23,48,Thursday
2022-02-18 00:00:00,23.10,2022-02-18,2022,2,18,0,49,Friday
2022-02-18 01:00:00,23.00,2022-02-18,2022,2,18,1,49,Friday
2022-02-18 02:00:00,22.30,2022-02-18,2022,2,18,2,49,Friday
2022-02-18 03:00:00,22.10,2022-02-18,2022,2,18,3,49,Friday
2022-02-18 04:00:00,22.00,2022-02-18,2022,2,18,4,49,Friday
2022-02-18 05:00:00,22.10,2022-02-18,2022,2,18,5,49,Friday
2022-02-18 06:00:00,22.50,2022-02-18,2022,2,18,6,49,Friday
2022-02-18 07:00:00,23.00,2022-02-18,2022,2,18,7,49,Friday
2022-02-18 08:00:00,23.30,2022-02-18,2022,2,18,8,49,Friday
2022-02-18 09:00:00,24.00,2022-02-18,2022,2,18,9,49,Friday
2022-02-18 10:00:00,23.80,2022-02-18,2022,2,18,10,49,Friday
2022-02-18 11:00:00,24.10,2022-02-18,2022,2,18,11,49,Friday
2022-02-18 12:00:00,24.10,2022-02-18,2022,2,18,12,49,Friday
2022-02-18 13:00:00,24.10,2022-02-18,2022,2,18,13,49,Friday
2022-02-18 14:00:00,25.00,2022-02-18,2022,2,18,14,49,Friday
2022-02-18 15:00:00,24.70,2022-02-18,2022,2,18,15,49,Friday
2022-02-18 16:00:00,24.50,2022-02-18,2022,2,18,16,49,Friday
2022-02-18 17:00:00,24.60,2022-02-18,2022,2,18,17,49,Friday
2022-02-18 18:00:00,24.10,2022-02-18,2022,2,18,18,49,Friday
2022-02-18 19:00:00,22.60,2022-02-18,2022,2,18,19,49,Friday
2022-02-18 20:00:00,21.40,2022-02-18,2022,2,18,20,49,Friday
2022-02-18 21:00:00,22.00,2022-02-18,2022,2,18,21,49,Friday
2022-02-18 22:00:00,22.10,2022-02-18,2022,2,18,22,49,Friday
2022-02-18 23:00:00,22.50,2022-02-18,2022,2,18,23,49,Friday
2022-02-19 00:00:00,22.50,2022-02-19,2022,2,19,0,50,Saturday
2022-02-19 01:00:00,22.50,2022-02-19,2022,2,19,1,50,Saturday
2022-02-19 02:00:00,22.50,2022-02-19,2022,2,19,2,50,Saturday
2022-02-19 03:00:00,22.30,2022-02-19,2022,2,19,3,50,Saturday
2022-02-19 04:00:00,22.10,2022-02-19,2022,2,19,4,50,Saturday
2022-02-19 05:00:00,21.90,2022-02-19,2022,2,19,5,50,Saturday
2022-02-19 06:00:00,21.90,2022-02-19,2022,2,19,6,50,Saturday
2022-02-19 07:00:00,23.30,2022-02-19,2022,2,19,7,50,Saturday
2022-02-19 08:00:00,23.80,2022-02-19,2022,2,19,8,50,Saturday
2022-02-19 09:00:00,24.40,2022-02-19,2022,2,19,9,50,Saturday
2022-02-19 10:00:00,25.10,2022-02-19,2022,2,19,10,50,Saturday
2022-02-19 11:00:00,25.20,2022-02-19,2022,2,19,11,50,Saturday
2022-02-19 12:00:00,25.20,2022-02-19,2022,2,19,12,50,Saturday
2022-02-19 13:00:00,25.30,2022-02-19,2022,2,19,13,50,Saturday
2022-02-19 14:00:00,25.90,2022-02-19,2022,2,19,14,50,Saturday
2022-02-19 15:00:00,25.50,2022-02-19,2022,2,19,15,50,Saturday
2022-02-19 16:00:00,24.60,2022-02-19,2022,2,19,16,50,Saturday
2022-02-19 17:00:00,24.70,2022-02-19,2022,2,19,17,50,Saturday
2022-02-19 18:00:00,24.40,2022-02-19,2022,2,19,18,50,Saturday
2022-02-19 19:00:00,24.20,2022-02-19,2022,2,19,19,50,Saturday
2022-02-19 20:00:00,24.20,2022-02-19,2022,2,19,20,50,Saturday
2022-02-19 21:00:00,24.00,2022-02-19,2022,2,19,21,50,Saturday
2022-02-19 22:00:00,24.00,2022-02-19,2022,2,19,22,50,Saturday
2022-02-19 23:00:00,23.90,2022-02-19,2022,2,19,23,50,Saturday
2022-02-20 00:00:00,23.70,2022-02-20,2022,2,20,0,51,Sunday
2022-02-20 01:00:00,23.50,2022-02-20,2022,2,20,1,51,Sunday
2022-02-20 02:00:00,23.50,2022-02-20,2022,2,20,2,51,Sunday
2022-02-20 03:00:00,23.60,2022-02-20,2022,2,20,3,51,Sunday
2022-02-20 04:00:00,23.40,2022-02-20,2022,2,20,4,51,Sunday
2022-02-20 05:00:00,23.60,2022-02-20,2022,2,20,5,51,Sunday
2022-02-20 06:00:00,23.70,2022-02-20,2022,2,20,6,51,Sunday
2022-02-20 07:00:00,23.90,2022-02-20,2022,2,20,7,51,Sunday
2022-02-20 08:00:00,24.20,2022-02-20,2022,2,20,8,51,Sunday
2022-02-20 09:00:00,25.20,2022-02-20,2022,2,20,9,51,Sunday
2022-02-20 10:00:00,25.90,2022-02-20,2022,2,20,10,51,Sunday
2022-02-20 11:00:00,27.50,2022-02-20,2022,2,20,11,51,Sunday
2022-02-20 12:00:00,28.70,2022-02-20,2022,2,20,12,51,Sunday
2022-02-20 13:00:00,29.20,2022-02-20,2022,2,20,13,51,Sunday
2022-02-20 14:00:00,28.40,2022-02-20,2022,2,20,14,51,Sunday
2022-02-20 15:00:00,27.40,2022-02-20,2022,2,20,15,51,Sunday
2022-02-20 16:00:00,26.30,2022-02-20,2022,2,20,16,51,Sunday
2022-02-20 17:00:00,26.00,2022-02-20,2022,2,20,17,51,Sunday
2022-02-20 18:00:00,25.60,2022-02-20,2022,2,20,18,51,Sunday
2022-02-20 19:00:00,25.00,2022-02-20,2022,2,20,19,51,Sunday
2022-02-20 20:00:00,25.10,2022-02-20,2022,2,20,20,51,Sunday
2022-02-20 21:00:00,25.30,2022-02-20,2022,2,20,21,51,Sunday
2022-02-20 22:00:00,24.70,2022-02-20,2022,2,20,22,51,Sunday
2022-02-20 23:00:00,24.10,2022-02-20,2022,2,20,23,51,Sunday
2022-02-21 00:00:00,24.00,2022-02-21,2022,2,21,0,52,Monday
2022-02-21 01:00:00,24.10,2022-02-21,2022,2,21,1,52,Monday
2022-02-21 02:00:00,24.50,2022-02-21,2022,2,21,2,52,Monday
2022-02-21 03:00:00,24.30,2022-02-21,2022,2,21,3,52,Monday
2022-02-21 04:00:00,24.20,2022-02-21,2022,2,21,4,52,Monday
2022-02-21 05:00:00,24.30,2022-02-21,2022,2,21,5,52,Monday
2022-02-21 06:00:00,24.50,2022-02-21,2022,2,21,6,52,Monday
2022-02-21 07:00:00,25.30,2022-02-21,2022,2,21,7,52,Monday
2022-02-21 08:00:00,26.40,2022-02-21,2022,2,21,8,52,Monday
2022-02-21 09:00:00,26.80,2022-02-21,2022,2,21,9,52,Monday
2022-02-21 10:00:00,28.80,2022-02-21,2022,2,21,10,52,Monday
2022-02-21 11:00:00,30.20,2022-02-21,2022,2,21,11,52,Monday
2022-02-21 12:00:00,31.10,2022-02-21,2022,2,21,12,52,Monday
2022-02-21 13:00:00,31.00,2022-02-21,2022,2,21,13,52,Monday
2022-02-21 14:00:00,30.00,2022-02-21,2022,2,21,14,52,Monday
2022-02-21 15:00:00,29.50,2022-02-21,2022,2,21,15,52,Monday
2022-02-21 16:00:00,29.00,2022-02-21,2022,2,21,16,52,Monday
2022-02-21 17:00:00,28.00,2022-02-21,2022,2,21,17,52,Monday
2022-02-21 18:00:00,26.80,2022-02-21,2022,2,21,18,52,Monday
2022-02-21 19:00:00,26.10,2022-02-21,2022,2,21,19,52,Monday
2022-02-21 20:00:00,25.90,2022-02-21,2022,2,21,20,52,Monday
2022-02-21 21:00:00,26.20,2022-02-21,2022,2,21,21,52,Monday
2022-02-21 22:00:00,25.70,2022-02-21,2022,2,21,22,52,Monday
2022-02-21 23:00:00,25.60,2022-02-21,2022,2,21,23,52,Monday
2022-02-22 00:00:00,24.80,2022-02-22,2022,2,22,0,53,Tuesday
2022-02-22 01:00:00,24.80,2022-02-22,2022,2,22,1,53,Tuesday
2022-02-22 02:00:00,24.80,2022-02-22,2022,2,22,2,53,Tuesday
2022-02-22 03:00:00,24.70,2022-02-22,2022,2,22,3,53,Tuesday
2022-02-22 04:00:00,24.50,2022-02-22,2022,2,22,4,53,Tuesday
2022-02-22 05:00:00,24.50,2022-02-22,2022,2,22,5,53,Tuesday
2022-02-22 06:00:00,24.40,2022-02-22,2022,2,22,6,53,Tuesday
2022-02-22 07:00:00,25.80,2022-02-22,2022,2,22,7,53,Tuesday
2022-02-22 08:00:00,27.00,2022-02-22,2022,2,22,8,53,Tuesday
2022-02-22 09:00:00,28.30,2022-02-22,2022,2,22,9,53,Tuesday
2022-02-22 10:00:00,29.50,2022-02-22,2022,2,22,10,53,Tuesday
2022-02-22 11:00:00,30.00,2022-02-22,2022,2,22,11,53,Tuesday
2022-02-22 12:00:00,30.20,2022-02-22,2022,2,22,12,53,Tuesday
2022-02-22 13:00:00,30.00,2022-02-22,2022,2,22,13,53,Tuesday
2022-02-22 14:00:00,29.50,2022-02-22,2022,2,22,14,53,Tuesday
2022-02-22 15:00:00,29.40,2022-02-22,2022,2,22,15,53,Tuesday
2022-02-22 16:00:00,28.30,2022-02-22,2022,2,22,16,53,Tuesday
2022-02-22 17:00:00,27.60,2022-02-22,2022,2,22,17,53,Tuesday
2022-02-22 18:00:00,27.10,2022-02-22,2022,2,22,18,53,Tuesday
2022-02-22 19:00:00,26.50,2022-02-22,2022,2,22,19,53,Tuesday
2022-02-22 20:00:00,25.80,2022-02-22,2022,2,22,20,53,Tuesday
2022-02-22 21:00:00,26.30,2022-02-22,2022,2,22,21,53,Tuesday
2022-02-22 22:00:00,26.00,2022-02-22,2022,2,22,22,53,Tuesday
2022-02-22 23:00:00,25.40,2022-02-22,2022,2,22,23,53,Tuesday
2022-02-23 00:00:00,26.40,2022-02-23,2022,2,23,0,54,Wednesday
2022-02-23 01:00:00,25.50,2022-02-23,2022,2,23,1,54,Wednesday
2022-02-23 02:00:00,25.50,2022-02-23,2022,2,23,2,54,Wednesday
2022-02-23 03:00:00,25.40,2022-02-23,2022,2,23,3,54,Wednesday
2022-02-23 04:00:00,24.80,2022-02-23,2022,2,23,4,54,Wednesday
2022-02-23 05:00:00,25.30,2022-02-23,2022,2,23,5,54,Wednesday
2022-02-23 06:00:00,23.80,2022-02-23,2022,2,23,6,54,Wednesday
2022-02-23 07:00:00,25.70,2022-02-23,2022,2,23,7,54,Wednesday
2022-02-23 08:00:00,26.70,2022-02-23,2022,2,23,8,54,Wednesday
2022-02-23 09:00:00,28.00,2022-02-23,2022,2,23,9,54,Wednesday
2022-02-23 10:00:00,29.40,2022-02-23,2022,2,23,10,54,Wednesday
2022-02-23 11:00:00,29.90,2022-02-23,2022,2,23,11,54,Wednesday
2022-02-23 12:00:00,29.70,2022-02-23,2022,2,23,12,54,Wednesday
2022-02-23 13:00:00,29.70,2022-02-23,2022,2,23,13,54,Wednesday
2022-02-23 14:00:00,29.10,2022-02-23,2022,2,23,14,54,Wednesday
2022-02-23 15:00:00,28.30,2022-02-23,2022,2,23,15,54,Wednesday
2022-02-23 16:00:00,27.90,2022-02-23,2022,2,23,16,54,Wednesday
2022-02-23 17:00:00,27.10,2022-02-23,2022,2,23,17,54,Wednesday
2022-02-23 18:00:00,26.30,2022-02-23,2022,2,23,18,54,Wednesday
2022-02-23 19:00:00,25.40,2022-02-23,2022,2,23,19,54,Wednesday
2022-02-23 20:00:00,25.10,2022-02-23,2022,2,23,20,54,Wednesday
2022-02-23 21:00:00,25.50,2022-02-23,2022,2,23,21,54,Wednesday
2022-02-23 22:00:00,25.20,2022-02-23,2022,2,23,22,54,Wednesday
2022-02-23 23:00:00,25.20,2022-02-23,2022,2,23,23,54,Wednesday
2022-02-24 00:00:00,25.20,2022-02-24,2022,2,24,0,55,Thursday
2022-02-24 01:00:00,25.00,2022-02-24,2022,2,24,1,55,Thursday
2022-02-24 02:00:00,24.80,2022-02-24,2022,2,24,2,55,Thursday
2022-02-24 03:00:00,24.60,2022-02-24,2022,2,24,3,55,Thursday
2022-02-24 04:00:00,24.50,2022-02-24,2022,2,24,4,55,Thursday
2022-02-24 05:00:00,24.10,2022-02-24,2022,2,24,5,55,Thursday
2022-02-24 06:00:00,23.70,2022-02-24,2022,2,24,6,55,Thursday
2022-02-24 07:00:00,25.00,2022-02-24,2022,2,24,7,55,Thursday
2022-02-24 08:00:00,26.10,2022-02-24,2022,2,24,8,55,Thursday
2022-02-24 09:00:00,26.90,2022-02-24,2022,2,24,9,55,Thursday
2022-02-24 10:00:00,27.50,2022-02-24,2022,2,24,10,55,Thursday
2022-02-24 11:00:00,27.50,2022-02-24,2022,2,24,11,55,Thursday
2022-02-24 12:00:00,27.70,2022-02-24,2022,2,24,12,55,Thursday
2022-02-24 13:00:00,27.70,2022-02-24,2022,2,24,13,55,Thursday
2022-02-24 14:00:00,27.90,2022-02-24,2022,2,24,14,55,Thursday
2022-02-24 15:00:00,27.50,2022-02-24,2022,2,24,15,55,Thursday
2022-02-24 16:00:00,27.10,2022-02-24,2022,2,24,16,55,Thursday
2022-02-24 17:00:00,26.90,2022-02-24,2022,2,24,17,55,Thursday
2022-02-24 18:00:00,26.30,2022-02-24,2022,2,24,18,55,Thursday
2022-02-24 19:00:00,25.20,2022-02-24,2022,2,24,19,55,Thursday
2022-02-24 20:00:00,26.10,2022-02-24,2022,2,24,20,55,Thursday
2022-02-24 21:00:00,26.00,2022-02-24,2022,2,24,21,55,Thursday
2022-02-24 22:00:00,25.40,2022-02-24,2022,2,24,22,55,Thursday
2022-02-24 23:00:00,24.70,2022-02-24,2022,2,24,23,55,Thursday
2022-02-25 00:00:00,24.40,2022-02-25,2022,2,25,0,56,Friday
2022-02-25 01:00:00,24.30,2022-02-25,2022,2,25,1,56,Friday
2022-02-25 02:00:00,25.20,2022-02-25,2022,2,25,2,56,Friday
2022-02-25 03:00:00,23.90,2022-02-25,2022,2,25,3,56,Friday
2022-02-25 04:00:00,23.40,2022-02-25,2022,2,25,4,56,Friday
2022-02-25 05:00:00,23.40,2022-02-25,2022,2,25,5,56,Friday
2022-02-25 06:00:00,23.00,2022-02-25,2022,2,25,6,56,Friday
2022-02-25 07:00:00,25.10,2022-02-25,2022,2,25,7,56,Friday
2022-02-25 08:00:00,25.70,2022-02-25,2022,2,25,8,56,Friday
2022-02-25 09:00:00,26.50,2022-02-25,2022,2,25,9,56,Friday
2022-02-25 10:00:00,27.70,2022-02-25,2022,2,25,10,56,Friday
2022-02-25 11:00:00,28.50,2022-02-25,2022,2,25,11,56,Friday
2022-02-25 12:00:00,28.30,2022-02-25,2022,2,25,12,56,Friday
2022-02-25 13:00:00,28.00,2022-02-25,2022,2,25,13,56,Friday
2022-02-25 14:00:00,28.00,2022-02-25,2022,2,25,14,56,Friday
2022-02-25 15:00:00,27.50,2022-02-25,2022,2,25,15,56,Friday
2022-02-25 16:00:00,27.00,2022-02-25,2022,2,25,16,56,Friday
2022-02-25 17:00:00,26.50,2022-02-25,2022,2,25,17,56,Friday
2022-02-25 18:00:00,25.80,2022-02-25,2022,2,25,18,56,Friday
2022-02-25 19:00:00,25.30,2022-02-25,2022,2,25,19,56,Friday
2022-02-25 20:00:00,25.20,2022-02-25,2022,2,25,20,56,Friday
2022-02-25 21:00:00,25.40,2022-02-25,2022,2,25,21,56,Friday
2022-02-25 22:00:00,25.20,2022-02-25,2022,2,25,22,56,Friday
2022-02-25 23:00:00,24.80,2022-02-25,2022,2,25,23,56,Friday
2022-02-26 00:00:00,24.30,2022-02-26,2022,2,26,0,57,Saturday
2022-02-26 01:00:00,24.10,2022-02-26,2022,2,26,1,57,Saturday
2022-02-26 02:00:00,23.90,2022-02-26,2022,2,26,2,57,Saturday
2022-02-26 03:00:00,23.70,2022-02-26,2022,2,26,3,57,Saturday
2022-02-26 04:00:00,23.10,2022-02-26,2022,2,26,4,57,Saturday
2022-02-26 05:00:00,22.60,2022-02-26,2022,2,26,5,57,Saturday
2022-02-26 06:00:00,22.90,2022-02-26,2022,2,26,6,57,Saturday
2022-02-26 07:00:00,24.20,2022-02-26,2022,2,26,7,57,Saturday
2022-02-26 08:00:00,25.30,2022-02-26,2022,2,26,8,57,Saturday
2022-02-26 09:00:00,26.40,2022-02-26,2022,2,26,9,57,Saturday
2022-02-26 10:00:00,27.80,2022-02-26,2022,2,26,10,57,Saturday
2022-02-26 11:00:00,28.60,2022-02-26,2022,2,26,11,57,Saturday
2022-02-26 12:00:00,28.70,2022-02-26,2022,2,26,12,57,Saturday
2022-02-26 13:00:00,28.20,2022-02-26,2022,2,26,13,57,Saturday
2022-02-26 14:00:00,27.90,2022-02-26,2022,2,26,14,57,Saturday
2022-02-26 15:00:00,27.70,2022-02-26,2022,2,26,15,57,Saturday
2022-02-26 16:00:00,27.30,2022-02-26,2022,2,26,16,57,Saturday
2022-02-26 17:00:00,26.70,2022-02-26,2022,2,26,17,57,Saturday
2022-02-26 18:00:00,26.00,2022-02-26,2022,2,26,18,57,Saturday
2022-02-26 19:00:00,25.60,2022-02-26,2022,2,26,19,57,Saturday
2022-02-26 20:00:00,25.30,2022-02-26,2022,2,26,20,57,Saturday
2022-02-26 21:00:00,25.50,2022-02-26,2022,2,26,21,57,Saturday
2022-02-26 22:00:00,25.30,2022-02-26,2022,2,26,22,57,Saturday
2022-02-26 23:00:00,25.00,2022-02-26,2022,2,26,23,57,Saturday
2022-02-27 00:00:00,24.70,2022-02-27,2022,2,27,0,58,Sunday
2022-02-27 01:00:00,24.40,2022-02-27,2022,2,27,1,58,Sunday
2022-02-27 02:00:00,24.00,2022-02-27,2022,2,27,2,58,Sunday
2022-02-27 03:00:00,23.50,2022-02-27,2022,2,27,3,58,Sunday
2022-02-27 04:00:00,22.80,2022-02-27,2022,2,27,4,58,Sunday
2022-02-27 05:00:00,22.70,2022-02-27,2022,2,27,5,58,Sunday
2022-02-27 06:00:00,22.90,2022-02-27,2022,2,27,6,58,Sunday
2022-02-27 07:00:00,24.30,2022-02-27,2022,2,27,7,58,Sunday
2022-02-27 08:00:00,25.30,2022-02-27,2022,2,27,8,58,Sunday
2022-02-27 09:00:00,26.60,2022-02-27,2022,2,27,9,58,Sunday
2022-02-27 10:00:00,27.80,2022-02-27,2022,2,27,10,58,Sunday
2022-02-27 11:00:00,28.10,2022-02-27,2022,2,27,11,58,Sunday
2022-02-27 12:00:00,27.80,2022-02-27,2022,2,27,12,58,Sunday
2022-02-27 13:00:00,27.50,2022-02-27,2022,2,27,13,58,Sunday
2022-02-27 14:00:00,27.60,2022-02-27,2022,2,27,14,58,Sunday
2022-02-27 15:00:00,27.60,2022-02-27,2022,2,27,15,58,Sunday
2022-02-27 16:00:00,27.50,2022-02-27,2022,2,27,16,58,Sunday
2022-02-27 17:00:00,27.00,2022-02-27,2022,2,27,17,58,Sunday
2022-02-27 18:00:00,26.10,2022-02-27,2022,2,27,18,58,Sunday
2022-02-27 19:00:00,25.70,2022-02-27,2022,2,27,19,58,Sunday
2022-02-27 20:00:00,25.70,2022-02-27,2022,2,27,20,58,Sunday
2022-02-27 21:00:00,25.60,2022-02-27,2022,2,27,21,58,Sunday
2022-02-27 22:00:00,25.30,2022-02-27,2022,2,27,22,58,Sunday
2022-02-27 23:00:00,24.70,2022-02-27,2022,2,27,23,58,Sunday
2022-02-28 00:00:00,24.30,2022-02-28,2022,2,28,0,59,Monday
2022-02-28 01:00:00,24.10,2022-02-28,2022,2,28,1,59,Monday
2022-02-28 02:00:00,23.70,2022-02-28,2022,2,28,2,59,Monday
2022-02-28 03:00:00,23.50,2022-02-28,2022,2,28,3,59,Monday
2022-02-28 04:00:00,22.70,2022-02-28,2022,2,28,4,59,Monday
2022-02-28 05:00:00,23.40,2022-02-28,2022,2,28,5,59,Monday
2022-02-28 06:00:00,22.40,2022-02-28,2022,2,28,6,59,Monday
2022-02-28 07:00:00,24.50,2022-02-28,2022,2,28,7,59,Monday
2022-02-28 08:00:00,25.50,2022-02-28,2022,2,28,8,59,Monday
2022-02-28 09:00:00,27.10,2022-02-28,2022,2,28,9,59,Monday
2022-02-28 10:00:00,28.90,2022-02-28,2022,2,28,10,59,Monday
2022-02-28 11:00:00,30.10,2022-02-28,2022,2,28,11,59,Monday
2022-02-28 12:00:00,30.50,2022-02-28,2022,2,28,12,59,Monday
2022-02-28 13:00:00,30.30,2022-02-28,2022,2,28,13,59,Monday
2022-02-28 14:00:00,30.00,2022-02-28,2022,2,28,14,59,Monday
2022-02-28 15:00:00,29.60,2022-02-28,2022,2,28,15,59,Monday
2022-02-28 16:00:00,29.40,2022-02-28,2022,2,28,16,59,Monday
2022-02-28 17:00:00,28.60,2022-02-28,2022,2,28,17,59,Monday
2022-02-28 18:00:00,27.60,2022-02-28,2022,2,28,18,59,Monday
2022-02-28 19:00:00,27.00,2022-02-28,2022,2,28,19,59,Monday
2022-02-28 20:00:00,26.70,2022-02-28,2022,2,28,20,59,Monday
2022-02-28 21:00:00,27.30,2022-02-28,2022,2,28,21,59,Monday
2022-02-28 22:00:00,26.90,2022-02-28,2022,2,28,22,59,Monday
2022-02-28 23:00:00,26.50,2022-02-28,2022,2,28,23,59,Monday
2022-03-01 00:00:00,26.00,2022-03-01,2022,3,1,0,60,Tuesday
